*** 2020-12-20 22:32:21,607 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 21:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,607 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 21:00', 'FR', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 21:00', 'NL', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 22:00', 'AT', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 22:00', 'BE', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 22:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 22:00', 'FR', '').
*** 2020-12-20 22:32:21,608 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 22:00', 'NL', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 23:00', 'AT', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 23:00', 'BE', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 23:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 23:00', 'FR', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-08 23:00', 'NL', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 00:00', 'AT', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 00:00', 'BE', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 00:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 00:00', 'FR', '').
*** 2020-12-20 22:32:21,609 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 00:00', 'NL', '').
*** 2020-12-20 22:32:21,610 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 01:00', 'AT', '').
*** 2020-12-20 22:32:21,610 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 01:00', 'BE', '').
*** 2020-12-20 22:32:21,610 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 01:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,610 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 01:00', 'FR', '').
*** 2020-12-20 22:32:21,610 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 01:00', 'NL', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 02:00', 'AT', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 02:00', 'BE', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 02:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 02:00', 'FR', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 02:00', 'NL', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 03:00', 'AT', '').
*** 2020-12-20 22:32:21,611 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 03:00', 'BE', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 03:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 03:00', 'FR', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 03:00', 'NL', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 04:00', 'AT', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 04:00', 'BE', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 04:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 04:00', 'FR', '').
*** 2020-12-20 22:32:21,612 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 04:00', 'NL', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 05:00', 'AT', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 05:00', 'BE', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 05:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 05:00', 'FR', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 05:00', 'NL', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 06:00', 'AT', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 06:00', 'BE', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 06:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,613 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 06:00', 'FR', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 06:00', 'NL', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 07:00', 'AT', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 07:00', 'BE', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 07:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 07:00', 'FR', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 07:00', 'NL', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 08:00', 'AT', '').
*** 2020-12-20 22:32:21,614 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 08:00', 'BE', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 08:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 08:00', 'FR', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 08:00', 'NL', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 09:00', 'AT', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 09:00', 'BE', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 09:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 09:00', 'FR', '').
*** 2020-12-20 22:32:21,615 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 09:00', 'NL', '').
*** 2020-12-20 22:32:21,616 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 10:00', 'AT', '').
*** 2020-12-20 22:32:21,616 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 10:00', 'BE', '').
*** 2020-12-20 22:32:21,616 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 10:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,616 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 10:00', 'FR', '').
*** 2020-12-20 22:32:21,616 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 10:00', 'NL', '').
*** 2020-12-20 22:32:21,617 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 11:00', 'AT', '').
*** 2020-12-20 22:32:21,617 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 11:00', 'BE', '').
*** 2020-12-20 22:32:21,617 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 11:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,617 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 11:00', 'FR', '').
*** 2020-12-20 22:32:21,617 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 11:00', 'NL', '').
*** 2020-12-20 22:32:21,618 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 12:00', 'AT', '').
*** 2020-12-20 22:32:21,618 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 12:00', 'BE', '').
*** 2020-12-20 22:32:21,618 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 12:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,618 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 12:00', 'FR', '').
*** 2020-12-20 22:32:21,618 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 12:00', 'NL', '').
*** 2020-12-20 22:32:21,619 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 13:00', 'AT', '').
*** 2020-12-20 22:32:21,619 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 13:00', 'BE', '').
*** 2020-12-20 22:32:21,619 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 13:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,619 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 13:00', 'FR', '').
*** 2020-12-20 22:32:21,619 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 13:00', 'NL', '').
*** 2020-12-20 22:32:21,620 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 14:00', 'AT', '').
*** 2020-12-20 22:32:21,620 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 14:00', 'BE', '').
*** 2020-12-20 22:32:21,620 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 14:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,620 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 14:00', 'FR', '').
*** 2020-12-20 22:32:21,620 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 14:00', 'NL', '').
*** 2020-12-20 22:32:21,621 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 15:00', 'AT', '').
*** 2020-12-20 22:32:21,621 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 15:00', 'BE', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 15:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 15:00', 'FR', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 15:00', 'NL', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 16:00', 'AT', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 16:00', 'BE', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 16:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,622 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 16:00', 'FR', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 16:00', 'NL', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 17:00', 'AT', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 17:00', 'BE', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 17:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 17:00', 'FR', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 17:00', 'NL', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 18:00', 'AT', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 18:00', 'BE', '').
*** 2020-12-20 22:32:21,623 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 18:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 18:00', 'FR', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 18:00', 'NL', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 19:00', 'AT', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 19:00', 'BE', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 19:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 19:00', 'FR', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 19:00', 'NL', '').
*** 2020-12-20 22:32:21,624 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 20:00', 'AT', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 20:00', 'BE', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 20:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 20:00', 'FR', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 20:00', 'NL', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 21:00', 'AT', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 21:00', 'BE', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 21:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 21:00', 'FR', '').
*** 2020-12-20 22:32:21,625 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 21:00', 'NL', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 22:00', 'AT', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 22:00', 'BE', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 22:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 22:00', 'FR', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 22:00', 'NL', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 23:00', 'AT', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 23:00', 'BE', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 23:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 23:00', 'FR', '').
*** 2020-12-20 22:32:21,626 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-09 23:00', 'NL', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 00:00', 'AT', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 00:00', 'BE', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 00:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 00:00', 'FR', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 00:00', 'NL', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 01:00', 'AT', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 01:00', 'BE', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 01:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 01:00', 'FR', '').
*** 2020-12-20 22:32:21,627 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 01:00', 'NL', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 02:00', 'AT', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 02:00', 'BE', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 02:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 02:00', 'FR', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 02:00', 'NL', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 03:00', 'AT', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 03:00', 'BE', '').
*** 2020-12-20 22:32:21,628 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 03:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 03:00', 'FR', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 03:00', 'NL', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 04:00', 'AT', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 04:00', 'BE', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 04:00', 'DE-LU', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 04:00', 'FR', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 04:00', 'NL', '').
*** 2020-12-20 22:32:21,629 - file_operations.py: ***
ERROR: elspot-prices_2019_hourly_eur.xlsx: The price is missing or not valid: ('2019-01-10 05:00', 'AT', '').
*** 2020-12-20 22:32:21,630 - file_operations.py: ***
